服务区,子集掩码,货箱编号列表,机型,箱数,质量_kg,体积_m3,能耗_kwh,作业时间_s,返航SOC
S001,2146,"S001-MED-02,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,4,39.0,0.094,2.173304451665944,1361.280847221722,0.728336943541757
S001,2147,"S001-MED-01,S001-MED-02,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,5,42.0,0.106,2.2061238300702657,1427.280847221722,0.7242345212412168
S001,2148,"S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,4,50.0,0.109,2.3090771151216405,1361.280847221722,0.7113653606097949
S001,2149,"S001-MED-01,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2150,"S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2151,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,6,56.0,0.133,2.404547633656105,1493.280847221722,0.6994315457929869
S001,2152,"S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,4,50.0,0.109,2.3090771151216405,1361.280847221722,0.7113653606097949
S001,2153,"S001-MED-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2154,"S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2155,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,6,56.0,0.133,2.404547633656105,1493.280847221722,0.6994315457929869
S001,2156,"S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,5,64.0,0.136,2.56506879444264,1427.280847221722,0.67936640069467
S001,2157,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2158,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2159,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,7,70.0,0.16000000000000003,2.71985961711914,1559.280847221722,0.6600175478601076
S001,2160,"S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,4,50.0,0.109,2.3090771151216405,1361.280847221722,0.7113653606097949
S001,2161,"S001-MED-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2162,"S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2163,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,6,56.0,0.133,2.404547633656105,1493.280847221722,0.6994315457929869
S001,2164,"S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,5,64.0,0.136,2.56506879444264,1427.280847221722,0.67936640069467
S001,2165,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2166,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2167,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,7,70.0,0.16000000000000003,2.71985961711914,1559.280847221722,0.6600175478601076
S001,2168,"S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,5,64.0,0.136,2.56506879444264,1427.280847221722,0.67936640069467
S001,2169,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2170,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2171,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,7,70.0,0.16000000000000003,2.71985961711914,1559.280847221722,0.6600175478601076
S001,2172,"S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-FOD-02",C,6,78.0,0.163,2.9952053155760057,1493.280847221722,0.6255993355529993
S001,2176,"S001-WAT-06,S001-FOD-02",A,2,22.0,0.055,1.281999150270833,1250.1757521983359,0.7151112999398148
S001,2176,"S001-WAT-06,S001-FOD-02",B,2,22.0,0.055,1.1026675216987123,1148.376461337119,0.724333119575322
S001,2176,"S001-WAT-06,S001-FOD-02",C,2,22.0,0.055,2.0322543787681626,1229.280847221722,0.7459682026539797
S001,2177,"S001-MED-01,S001-WAT-06,S001-FOD-02",B,3,25.0,0.067,1.1546914965786825,1208.376461337119,0.7113271258553293
S001,2177,"S001-MED-01,S001-WAT-06,S001-FOD-02",C,3,25.0,0.067,2.052351086066442,1295.280847221722,0.7434561142416948
S001,2178,"S001-MED-02,S001-WAT-06,S001-FOD-02",B,3,25.0,0.067,1.1546914965786825,1208.376461337119,0.7113271258553293
S001,2178,"S001-MED-02,S001-WAT-06,S001-FOD-02",C,3,25.0,0.067,2.052351086066442,1295.280847221722,0.7434561142416948
S001,2179,"S001-MED-01,S001-MED-02,S001-WAT-06,S001-FOD-02",C,4,28.0,0.079,2.0743379147742087,1361.280847221722,0.740707760653224
S001,2180,"S001-WAT-01,S001-WAT-06,S001-FOD-02",C,3,36.0,0.082,2.1431773500376043,1295.280847221722,0.7321028312452995
S001,2181,"S001-MED-01,S001-WAT-01,S001-WAT-06,S001-FOD-02",C,4,39.0,0.094,2.173304451665944,1361.280847221722,0.728336943541757
S001,2182,"S001-MED-02,S001-WAT-01,S001-WAT-06,S001-FOD-02",C,4,39.0,0.094,2.173304451665944,1361.280847221722,0.728336943541757
S001,2183,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-06,S001-FOD-02",C,5,42.0,0.106,2.2061238300702657,1427.280847221722,0.7242345212412168
S001,2184,"S001-WAT-02,S001-WAT-06,S001-FOD-02",C,3,36.0,0.082,2.1431773500376043,1295.280847221722,0.7321028312452995
S001,2185,"S001-MED-01,S001-WAT-02,S001-WAT-06,S001-FOD-02",C,4,39.0,0.094,2.173304451665944,1361.280847221722,0.728336943541757
S001,2186,"S001-MED-02,S001-WAT-02,S001-WAT-06,S001-FOD-02",C,4,39.0,0.094,2.173304451665944,1361.280847221722,0.728336943541757
S001,2187,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-06,S001-FOD-02",C,5,42.0,0.106,2.2061238300702657,1427.280847221722,0.7242345212412168
S001,2188,"S001-WAT-01,S001-WAT-02,S001-WAT-06,S001-FOD-02",C,4,50.0,0.109,2.3090771151216405,1361.280847221722,0.7113653606097949
S001,2189,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2190,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2191,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-06,S001-FOD-02",C,6,56.0,0.133,2.404547633656105,1493.280847221722,0.6994315457929869
S001,2192,"S001-WAT-03,S001-WAT-06,S001-FOD-02",C,3,36.0,0.082,2.1431773500376043,1295.280847221722,0.7321028312452995
S001,2193,"S001-MED-01,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,4,39.0,0.094,2.173304451665944,1361.280847221722,0.728336943541757
S001,2194,"S001-MED-02,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,4,39.0,0.094,2.173304451665944,1361.280847221722,0.728336943541757
S001,2195,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,5,42.0,0.106,2.2061238300702657,1427.280847221722,0.7242345212412168
S001,2196,"S001-WAT-01,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,4,50.0,0.109,2.3090771151216405,1361.280847221722,0.7113653606097949
S001,2197,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2198,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2199,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,6,56.0,0.133,2.404547633656105,1493.280847221722,0.6994315457929869
S001,2200,"S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,4,50.0,0.109,2.3090771151216405,1361.280847221722,0.7113653606097949
S001,2201,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2202,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2203,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,6,56.0,0.133,2.404547633656105,1493.280847221722,0.6994315457929869
S001,2204,"S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,5,64.0,0.136,2.56506879444264,1427.280847221722,0.67936640069467
S001,2205,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2206,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2207,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-FOD-02",C,7,70.0,0.16000000000000003,2.71985961711914,1559.280847221722,0.6600175478601076
S001,2208,"S001-WAT-04,S001-WAT-06,S001-FOD-02",C,3,36.0,0.082,2.1431773500376043,1295.280847221722,0.7321028312452995
S001,2209,"S001-MED-01,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,4,39.0,0.094,2.173304451665944,1361.280847221722,0.728336943541757
S001,2210,"S001-MED-02,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,4,39.0,0.094,2.173304451665944,1361.280847221722,0.728336943541757
S001,2211,"S001-MED-01,S001-MED-02,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,5,42.0,0.106,2.2061238300702657,1427.280847221722,0.7242345212412168
S001,2212,"S001-WAT-01,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,4,50.0,0.109,2.3090771151216405,1361.280847221722,0.7113653606097949
S001,2213,"S001-MED-01,S001-WAT-01,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2214,"S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2215,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,6,56.0,0.133,2.404547633656105,1493.280847221722,0.6994315457929869
S001,2216,"S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,4,50.0,0.109,2.3090771151216405,1361.280847221722,0.7113653606097949
S001,2217,"S001-MED-01,S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2218,"S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2219,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,6,56.0,0.133,2.404547633656105,1493.280847221722,0.6994315457929869
S001,2220,"S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,5,64.0,0.136,2.56506879444264,1427.280847221722,0.67936640069467
S001,2221,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2222,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2223,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,7,70.0,0.16000000000000003,2.71985961711914,1559.280847221722,0.6600175478601076
S001,2224,"S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,4,50.0,0.109,2.3090771151216405,1361.280847221722,0.7113653606097949
S001,2225,"S001-MED-01,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2226,"S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2227,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,6,56.0,0.133,2.404547633656105,1493.280847221722,0.6994315457929869
S001,2228,"S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,5,64.0,0.136,2.56506879444264,1427.280847221722,0.67936640069467
S001,2229,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2230,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2231,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,7,70.0,0.16000000000000003,2.71985961711914,1559.280847221722,0.6600175478601076
S001,2232,"S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,5,64.0,0.136,2.56506879444264,1427.280847221722,0.67936640069467
S001,2233,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2234,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2235,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,7,70.0,0.16000000000000003,2.71985961711914,1559.280847221722,0.6600175478601076
S001,2236,"S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-FOD-02",C,6,78.0,0.163,2.9952053155760057,1493.280847221722,0.6255993355529993
S001,2240,"S001-WAT-05,S001-WAT-06,S001-FOD-02",C,3,36.0,0.082,2.1431773500376043,1295.280847221722,0.7321028312452995
S001,2241,"S001-MED-01,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,4,39.0,0.094,2.173304451665944,1361.280847221722,0.728336943541757
S001,2242,"S001-MED-02,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,4,39.0,0.094,2.173304451665944,1361.280847221722,0.728336943541757
S001,2243,"S001-MED-01,S001-MED-02,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,42.0,0.106,2.2061238300702657,1427.280847221722,0.7242345212412168
S001,2244,"S001-WAT-01,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,4,50.0,0.109,2.3090771151216405,1361.280847221722,0.7113653606097949
S001,2245,"S001-MED-01,S001-WAT-01,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2246,"S001-MED-02,S001-WAT-01,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2247,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,56.0,0.133,2.404547633656105,1493.280847221722,0.6994315457929869
S001,2248,"S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,4,50.0,0.109,2.3090771151216405,1361.280847221722,0.7113653606097949
S001,2249,"S001-MED-01,S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2250,"S001-MED-02,S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2251,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,56.0,0.133,2.404547633656105,1493.280847221722,0.6994315457929869
S001,2252,"S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,64.0,0.136,2.56506879444264,1427.280847221722,0.67936640069467
S001,2253,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2254,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2255,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,7,70.0,0.16000000000000003,2.71985961711914,1559.280847221722,0.6600175478601076
S001,2256,"S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,4,50.0,0.109,2.3090771151216405,1361.280847221722,0.7113653606097949
S001,2257,"S001-MED-01,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2258,"S001-MED-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2259,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,56.0,0.133,2.404547633656105,1493.280847221722,0.6994315457929869
S001,2260,"S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,64.0,0.136,2.56506879444264,1427.280847221722,0.67936640069467
S001,2261,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2262,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2263,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,7,70.0,0.16000000000000003,2.71985961711914,1559.280847221722,0.6600175478601076
S001,2264,"S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,64.0,0.136,2.56506879444264,1427.280847221722,0.67936640069467
S001,2265,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2266,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2267,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,7,70.0,0.16000000000000003,2.71985961711914,1559.280847221722,0.6600175478601076
S001,2268,"S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,78.0,0.163,2.9952053155760057,1493.280847221722,0.6255993355529993
S001,2272,"S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,4,50.0,0.109,2.3090771151216405,1361.280847221722,0.7113653606097949
S001,2273,"S001-MED-01,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2274,"S001-MED-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,53.0,0.121,2.3545589864871914,1427.280847221722,0.7056801266891011
S001,2275,"S001-MED-01,S001-MED-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,56.0,0.133,2.404547633656105,1493.280847221722,0.6994315457929869
S001,2276,"S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,64.0,0.136,2.56506879444264,1427.280847221722,0.67936640069467
S001,2277,"S001-MED-01,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2278,"S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2279,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,7,70.0,0.16000000000000003,2.71985961711914,1559.280847221722,0.6600175478601076
S001,2280,"S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,64.0,0.136,2.56506879444264,1427.280847221722,0.67936640069467
S001,2281,"S001-MED-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2282,"S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2283,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,7,70.0,0.16000000000000003,2.71985961711914,1559.280847221722,0.6600175478601076
S001,2284,"S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,78.0,0.163,2.9952053155760057,1493.280847221722,0.6255993355529993
S001,2288,"S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,5,64.0,0.136,2.56506879444264,1427.280847221722,0.67936640069467
S001,2289,"S001-MED-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2290,"S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,67.0,0.14800000000000002,2.638041320685316,1493.280847221722,0.6702448349143355
S001,2291,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,7,70.0,0.16000000000000003,2.71985961711914,1559.280847221722,0.6600175478601076
S001,2292,"S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,78.0,0.163,2.9952053155760057,1493.280847221722,0.6255993355529993
S001,2296,"S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-FOD-02",C,6,78.0,0.163,2.9952053155760057,1493.280847221722,0.6255993355529993
S001,2304,"S001-WAT-07,S001-FOD-02",A,2,22.0,0.055,1.281999150270833,1250.1757521983359,0.7151112999398148
S001,2304,"S001-WAT-07,S001-FOD-02",B,2,22.0,0.055,1.1026675216987123,1148.376461337119,0.724333119575322
S001,2304,"S001-WAT-07,S001-FOD-02",C,2,22.0,0.055,2.0322543787681626,1229.280847221722,0.7459682026539797
S001,2305,"S001-MED-01,S001-WAT-07,S001-FOD-02",B,3,25.0,0.067,1.1546914965786825,1208.376461337119,0.7113271258553293
S001,2305,"S001-MED-01,S001-WAT-07,S001-FOD-02",C,3,25.0,0.067,2.052351086066442,1295.280847221722,0.7434561142416948
S001,2306,"S001-MED-02,S001-WAT-07,S001-FOD-02",B,3,25.0,0.067,1.1546914965786825,1208.376461337119,0.7113271258553293
S001,2306,"S001-MED-02,S001-WAT-07,S001-FOD-02",C,3,25.0,0.067,2.052351086066442,1295.280847221722,0.7434561142416948
S001,2307,"S001-MED-01,S001-MED-02,S001-WAT-07,S001-FOD-02",C,4,28.0,0.079,2.0743379147742087,1361.280847221722,0.740707760653224
S001,2308,"S001-WAT-01,S001-WAT-07,S001-FOD-02",C,3,36.0,0.082,2.1431773500376043,1295.280847221722,0.7321028312452995
S001,2309,"S001-MED-01,S001-WAT-01,S001-WAT-07,S001-FOD-02",C,4,39.0,0.094,2.173304451665944,1361.280847221722,0.728336943541757
S001,2310,"S001-MED-02,S001-WAT-01,S001-WAT-07,S001-FOD-02",C,4,39.0,0.094,2.173304451665944,1361.280847221722,0.728336943541757
S001,2311,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-07,S001-FOD-02",C,5,42.0,0.106,2.2061238300702657,1427.280847221722,0.7242345212412168
S001,2312,"S001-WAT-02,S001-WAT-07,S001-FOD-02",C,3,36.0,0.082,2.1431773500376043,1295.280847221722,0.7321028312452995
